workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,question_order,response,result,rt,slider_start,stimulus,success,time_elapsed,timeout,trial_index,trial_type,error
451,main,,,,,,0.0-1.0,,0,,1595,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 3 to 10 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,1702,,1,html-button-response,
451,main,,,,,,0.0-2.0,,,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,11709,,2,html-button-response,
451,main,,,,,,0.0-3.0,,2,incorrect,3589,,audio/gift.wav,,15314,,3,audio-button-response,
451,main,,,,,,0.0-4.0,,0,,1032,,<p>Correct! You are ready to begin the study.</p>,,16346,,4,html-button-response,
451,main,,,,,,0.0-5.0,,0,,47036,,"<p><font size='3'>In this study, you will listen to a series of sentences. Each sentence is produced by a different speaker. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You can click along this scale after the speaker stops talking. Try to respond as quickly as you can. The study will advance automatically if you do not respond within ten seconds. <br><br>Make sure you are wearing headphones. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,63383,,5,html-button-response,
451,main,,193,,,,0.0-6.0-0.0,,3737,,6971,5000,audio/193_B1_CN7.wav,,70399,,6,audio-slider-response,
451,main,,,,,,0.0-6.0-1.0,,,,,,,,71400,,7,html-keyboard-response,
451,main,,246,,,,0.0-6.0-0.1,,1315,,4389,5000,audio/246_B2_CN7.wav,,75795,,8,audio-slider-response,
451,main,,,,,,0.0-6.0-1.1,,,,,,,,76809,,9,html-keyboard-response,
451,main,,340,,,,0.0-6.0-0.2,,7650,,5440,5000,audio/340_B1_CN7.wav,,82253,,10,audio-slider-response,
451,main,,,,,,0.0-6.0-1.2,,,,,,,,83268,,11,html-keyboard-response,
451,main,,625,,,,0.0-6.0-0.3,,4358,,6720,5000,audio/625_B2_CN7.wav,,89991,,12,audio-slider-response,
451,main,,,,,,0.0-6.0-1.3,,,,,,,,91002,,13,html-keyboard-response,
451,main,,723,,,,0.0-6.0-0.4,,5518,,3941,5000,audio/723_B1_CN7.wav,,94939,,14,audio-slider-response,
451,main,,,,,,0.0-6.0-1.4,,,,,,,,95948,,15,html-keyboard-response,
451,main,,,,,,0.0-7.0,,0,,16162,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,112111,,16,html-button-response,
451,main,,NEGATIVE,,,,0.0-8.0-0.0,,7588,,7277,5000,People should be treated the same regardless of their sex.<br><br>,,119389,,17,html-slider-response,
451,main,,NEGATIVE,,,,0.0-8.0-0.1,,5000,,8544,5000,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,127934,,18,html-slider-response,
451,main,,NEGATIVE,,,,0.0-8.0-0.2,,10000,,5419,5000,People can be both aggressive and nurturing regardless of sex.<br><br>,,133354,,19,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.3,,5000,,5612,5000,"For many important jobs, it is better to choose men instead of women.<br><br>",,138966,,20,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.4,,7112,,6913,5000,Mothers should work only if necessary.<br><br>,,145879,,21,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.5,,2578,,9188,5000,Mothers should make most decisions about how children are brought up.<br><br>,,155068,,22,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.6,,7381,,10312,5000,Only some types of work are appropriate for both men and women.<br><br>,,165380,,23,html-slider-response,
451,main,,NEGATIVE,,,,0.0-8.0-0.7,,10000,,7496,5000,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,172877,,24,html-slider-response,
451,main,,NEGATIVE,,,,0.0-8.0-0.8,,6263,,6835,5000,Tasks around the house should not be assigned by sex.<br><br>,,179712,,25,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.9,,2723,,10466,5000,A father’s major responsibility is to provide financially for his children.<br><br>,,190178,,26,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.10,,8333,,7903,5000,Some types of work are just not appropriate for women.<br><br>,,198081,,27,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.11,,5000,,7556,5000,Girls should be protected and watched over more than boys.<br><br>,,205637,,28,html-slider-response,
451,main,,POSITIVE,,,,0.0-8.0-0.12,,2205,,6800,5000,Men are more sexual than women.<br><br>,,212437,,29,html-slider-response,
451,main,,,,,,0.0-9.0,,0,,2533,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,214970,,30,html-button-response,
451,main,,,,,,0.0-10.0,[0],{'Q0': 2},,5311,,,,220283,,31,survey-likert,
451,main,[],,,,,0.0-11.0,,"{'age': '32', 'enjoy': 'An average experiment', 'gender': 'Male', 'region': 'Southeast - AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'English', 'education': 'Graduated college', 'question1': None}",,38038,,,,258348,,32,survey,
451,main,,,,,,0.0-12.0,,0,,1312,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,259660,,33,html-button-response,
484,main,,,[],[],[],0.0-0.0,,,,,,,True,79,False,0,preload,
484,main,,,,,,0.0-1.0,,0,,1595,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 3 to 10 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,1674,,1,html-button-response,
484,main,,,,,,0.0-2.0,,0,,8204,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,9879,,2,html-button-response,
484,main,,,,,,0.0-3.0,,2,incorrect,1968,,audio/gift.wav,,11890,,3,audio-button-response,
484,main,,,,,,0.0-4.0,,0,,833,,<p>Correct! You are ready to begin the study.</p>,,12725,,4,html-button-response,
484,main,,,,,,0.0-5.0,,0,,10599,,"<p><font size='3'>In this study, you will listen to a series of sentences. Each sentence is produced by a different speaker. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You can click along this scale after the speaker stops talking. Try to respond as quickly as you can. The study will advance automatically if you do not respond within ten seconds. <br><br>Make sure you are wearing headphones. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,23325,,5,html-button-response,
484,main,,340,,,,0.0-6.0-0.0,,,,,5000,audio/340_B1_CN7.wav,,33331,,6,audio-slider-response,
484,main,,,,,,0.0-6.0-1.0,,,,,,,,34335,,7,html-keyboard-response,
484,main,,625,,,,0.0-6.0-0.1,,2504,,4635,5000,audio/625_B2_CN7.wav,,38968,,8,audio-slider-response,
484,main,,,,,,0.0-6.0-1.1,,,,,,,,39971,,9,html-keyboard-response,
484,main,,193,,,,0.0-6.0-0.2,,6097,,4619,5000,audio/193_B1_CN7.wav,,44592,,10,audio-slider-response,
