participant_id,condition,accuracy,button_response,clicks,coding,correct,expected,internal_node_id,keyboard_response,question_order,response,response_source,rt,stimulus,time_elapsed,trial_index,trial_type,triplet_id,error
28,masc lex 3,,,,,,,0.0-1.0,,,0,,273697,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",2012715,1,html-button-response,,
28,masc lex 3,,,[],,,neutral,0.0-2.0,,,,,,"['<p style=""font-weight:bold;"">At the beach, I took the clearest picture of the sunset.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2022738,2,html-vas-response,7,
28,masc lex 3,incorrect,1,,,0,,0.0-3.0,,,,button,3333,What did the speaker photograph?<br><br>,2026074,3,html-multi-response,,
28,masc lex 3,,,"[{'time': 4909.5, 'location': 0.284}]",,,non_masc,0.0-4.0,,,0.284,,6034,"['<p style=""font-weight:bold;"">The party last night was really fabulous.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2032111,4,html-vas-response,19,
28,masc lex 3,,,"[{'time': 4587.5, 'location': 0.496}]",,,neutral,0.0-5.0,,,0.496,,5532,"['<p style=""font-weight:bold;"">I bought a new shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2037646,5,html-vas-response,8,
28,masc lex 3,incorrect,0,,,1,,0.0-6.0,,,,button,2001,What did the speaker purchase?<br><br>,2039647,6,html-multi-response,,
28,masc lex 3,,,"[{'time': 4251.600000023842, 'location': 0.482}]",,,non_masc,0.0-7.0,,,0.482,,5160,"['<p style=""font-weight:bold;"">Your presentation sounded perfect.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2044809,7,html-vas-response,18,
28,masc lex 3,,,"[{'time': 3085.699999988079, 'location': 0.5}]",,,neutral,0.0-8.0,,,0.5,,4047,"['<p style=""font-weight:bold;"">Chase was really tired on Monday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2048859,8,html-vas-response,6,
28,masc lex 3,correct,2,,,2,,0.0-9.0,,,,button,1964,Who was tired?<br><br>,2050824,9,html-multi-response,,
28,masc lex 3,,,"[{'time': 3514.300000011921, 'location': 0.218}]",,,neutral,0.0-10.0,,,0.218,,4354,"['<p style=""font-weight:bold;"">When is lunch? I\'m actually starving.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2055181,10,html-vas-response,3,
28,masc lex 3,correct,1,,,1,,0.0-11.0,,,,button,3051,What meal is the speaker asking about?<br><br>,2058233,11,html-multi-response,,
28,masc lex 3,,,"[{'time': 3785.5, 'location': 0.222}]",,,neutral,0.0-12.0,,,0.222,,5054,"['<p style=""font-weight:bold;"">Can I take a glance at your answer? </p><br><br>How masculine is the speaker of this sentence?<br><br>']",2063288,12,html-vas-response,1,
28,masc lex 3,correct,1,,,1,,0.0-13.0,,,,button,1200,What did the speaker ask to see?<br><br>,2064489,13,html-multi-response,,
28,masc lex 3,,,"[{'time': 4662.300000011921, 'location': 0.508}]",,,masc,0.0-14.0,,,0.508,,5727,"['<p style=""font-weight:bold;"">My sister wanted to let you know that she will be late. </p><br><br>How masculine is the speaker of this sentence?<br><br>']",2070219,14,html-vas-response,12,
28,masc lex 3,,,"[{'time': 3507.100000023842, 'location': 0.224}]",,,non_masc,0.0-15.0,,,0.224,,4513,"['<p style=""font-weight:bold;"">That\'s a silly thing to say.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2074734,15,html-vas-response,20,
28,masc lex 3,,,"[{'time': 2539.899999976158, 'location': 0.084}]",,,non_masc,0.0-16.0,,,0.084,,3462,"['<p style=""font-weight:bold;"">I feel sorry for the poor thing.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2078199,16,html-vas-response,22,
28,masc lex 3,,,"[{'time': 2359.800000011921, 'location': 0.49}]",,,masc,0.0-17.0,,,0.49,,3095,"['<p style=""font-weight:bold;"">My office is insanely boring.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2081297,17,html-vas-response,16,
28,masc lex 3,,,"[{'time': 2577.599999964237, 'location': 0.908}]",,,masc,0.0-18.0,,,0.908,,3463,"['<p style=""font-weight:bold;"">I hear what you\'re saying, bro.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2084762,18,html-vas-response,9,
28,masc lex 3,,,"[{'time': 5375.599999964237, 'location': 0.352}]",,,non_masc,0.0-19.0,,,0.352,,6291,"['<p style=""font-weight:bold;"">I think that article was, like, well-researched.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2091054,19,html-vas-response,24,
28,masc lex 3,,,"[{'time': 3057.899999976158, 'location': 0.178}]",,,non_masc,0.0-20.0,,,0.178,,4086,"['<p style=""font-weight:bold;"">I\'m surprised how yummy that taco was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2095142,20,html-vas-response,17,
28,masc lex 3,,,"[{'time': 2382.699999988079, 'location': 0.76}]",,,masc,0.0-21.0,,,0.76,,3553,"['<p style=""font-weight:bold;"">I can\'t stop cracking up -- that was really funny.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2098697,21,html-vas-response,10,
28,masc lex 3,,,"[{'time': 8720.699999988079, 'location': 0.942}]",,,masc,0.0-22.0,,,0.942,,9456,"['<p style=""font-weight:bold;"">My workout yesterday had me feeling powerful.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2108155,22,html-vas-response,11,
28,masc lex 3,,,"[{'time': 3358.5, 'location': 0.49}]",,,masc,0.0-23.0,,,0.49,,4184,"['<p style=""font-weight:bold;"">I\'m surprised how savory that burger was.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2112341,23,html-vas-response,14,
28,masc lex 3,,,"[{'time': 4789.100000023842, 'location': 0.516}]",,,neutral,0.0-24.0,,,0.516,,5547,"['<p style=""font-weight:bold;"">I see you got new ceramic mugs.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2117891,24,html-vas-response,4,
28,masc lex 3,correct,0,,,0,,0.0-25.0,,,,button,3456,What type of dish is the speaker commenting on?<br><br>,2121348,25,html-multi-response,,
28,masc lex 3,,,"[{'time': 4888.100000023842, 'location': 0.488}]",,,masc,0.0-26.0,,,0.488,,5586,"['<p style=""font-weight:bold;"">I bought a yellow shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2126936,26,html-vas-response,13,
28,masc lex 3,,,"[{'time': 3522.7000000476837, 'location': 0.164}, {'time': 5352.800000011921, 'location': 0.21}]",,,non_masc,0.0-27.0,,,0.21,,6215,"['<p style=""font-weight:bold;"">I hear what you\'re saying, darling.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2133153,27,html-vas-response,23,
28,masc lex 3,,,"[{'time': 4055.399999976158, 'location': 0.496}]",,,neutral,0.0-28.0,,,0.496,,4768,"['<p style=""font-weight:bold;"">Hey, you won\'t believe who I bumped into this week.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2137924,28,html-vas-response,2,
28,masc lex 3,correct,1,,,1,,0.0-29.0,,,,button,4649,True or False: The speaker expressed that they bumped into someone two weeks ago.<br><br>,2142574,29,html-multi-response,,
28,masc lex 3,,,"[{'time': 2967.600000023842, 'location': 0.5}]",,,neutral,0.0-30.0,,,0.5,,3845,"['<p style=""font-weight:bold;"">Without a map, we are completely lost.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2146421,30,html-vas-response,5,
28,masc lex 3,correct,1,,,1,,0.0-31.0,,,,button,4454,True or False: The speaker believes they will be lost without a GPS.<br><br>,2150877,31,html-multi-response,,
28,masc lex 3,,,"[{'time': 5405.899999976158, 'location': 0.294}]",,,non_masc,0.0-32.0,,,0.294,,6425,"['<p style=""font-weight:bold;"">Apologies, I didn\'t see you there.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2157304,32,html-vas-response,21,
28,masc lex 3,,,"[{'time': 4445.800000011921, 'location': 0.386}]",,,masc,0.0-33.0,,,0.386,,5105,"['<p style=""font-weight:bold;"">Some people think that show was downright entertaining.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",2162411,33,html-vas-response,15,
28,masc lex 3,,,,,,,0.0-34.0,,,0,,5624,"<p><font size='3'>You have completed the experimental trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",2168037,34,html-button-response,,
28,masc lex 3,,,"[{'time': 5154.600000023842, 'location': 0.992}]",NEGATIVE,,,0.0-35.0-0.0,,,0.992,,6484,Tasks around the house should not be assigned by sex.<br><br>,2174525,35,html-vas-response,,
28,masc lex 3,,,"[{'time': 3694, 'location': 0.014}]",POSITIVE,,,0.0-35.0-0.1,,,0.014,,4568,Mothers should make most decisions about how children are brought up.<br><br>,2179096,36,html-vas-response,,
28,masc lex 3,,,"[{'time': 5040.300000011921, 'location': 0.954}, {'time': 6697.600000023842, 'location': 0.988}]",NEGATIVE,,,0.0-35.0-0.2,,,0.988,,7597,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,2186696,37,html-vas-response,,
28,masc lex 3,,,"[{'time': 3869.100000023842, 'location': 0.0140250244140625}]",POSITIVE,,,0.0-35.0-0.3,,,0.014025024,,4709,Only some types of work are appropriate for both men and women.<br><br>,2191407,38,html-vas-response,,
28,masc lex 3,,,"[{'time': 3004.900000035763, 'location': 0.4820250244140625}]",POSITIVE,,,0.0-35.0-0.4,,,0.482025024,,3905,A father’s major responsibility is to provide financially for his children.<br><br>,2195315,39,html-vas-response,,
28,masc lex 3,,,"[{'time': 3282.899999976158, 'location': 0.0200250244140625}]",POSITIVE,,,0.0-35.0-0.5,,,0.020025024,,4018,Girls should be protected and watched over more than boys.<br><br>,2199335,40,html-vas-response,,
28,masc lex 3,,,"[{'time': 2937.699999988079, 'location': 0.988}]",NEGATIVE,,,0.0-35.0-0.6,,,0.988,,3778,People should be treated the same regardless of their sex.<br><br>,2203115,41,html-vas-response,,
28,masc lex 3,,,"[{'time': 3897.800000011921, 'location': 0.096}]",POSITIVE,,,0.0-35.0-0.7,,,0.096,,4941,Mothers should work only if necessary.<br><br>,2208059,42,html-vas-response,,
28,masc lex 3,,,"[{'time': 4084.599999964237, 'location': 0.986}]",NEGATIVE,,,0.0-35.0-0.8,,,0.986,,5292,People can be both aggressive and nurturing regardless of sex.<br><br>,2213352,43,html-vas-response,,
28,masc lex 3,,,"[{'time': 6719.099999964237, 'location': 0.98}]",NEGATIVE,,,0.0-35.0-0.9,,,0.98,,7529,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,2220883,44,html-vas-response,,
28,masc lex 3,,,"[{'time': 4558.099999964237, 'location': 0.02}]",POSITIVE,,,0.0-35.0-0.10,,,0.02,,5600,Some types of work are just not appropriate for women.<br><br>,2226485,45,html-vas-response,,
28,masc lex 3,,,"[{'time': 4235.5, 'location': 0.5}]",POSITIVE,,,0.0-35.0-0.11,,,0.5,,5024,Men are more sexual than women.<br><br>,2231511,46,html-vas-response,,
28,masc lex 3,,,"[{'time': 5104.799999952316, 'location': 0.0060250244140625}]",POSITIVE,,,0.0-35.0-0.12,,,0.006025024,,5863,"For many important jobs, it is better to choose men instead of women.<br><br>",2237376,47,html-vas-response,,
28,masc lex 3,,,,,,,0.0-36.0,,,0,,2369,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",2239747,48,html-button-response,,
28,masc lex 3,,,,,,,0.0-37.0,,[0],{'Q0': 0},,3732,,2243482,49,survey-likert,,
28,masc lex 3,[],,,,,,0.0-38.0,,,"{'age': '43', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': '', 'education': 'Hold a higher degree'}",,20933,,2264494,50,survey,,
28,masc lex 3,,,,,,,0.0-39.0,,,0,,1548,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,2266043,51,html-button-response,,
61,masc lex 3,,,,,,,0.0-0.0,,,0,,8286,"<p><font size=""3"">DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive written stimuli. You will be asked to read a series of sentences and provide judgments about the social characteristics of the speakers of these sentences. <br><br>RISKS AND BENEFITS: There are no known risks, costs, or discomforts in this study and this judgment is based on a large body of experiments with the same or similar procedures with people of similar ages, sex, origins, etc.  We cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive written stimuli.<br><br>PAYMENTS: You will be paid at the posted rate. <br><br>SUBJECT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. <br><br> CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please continue on to the next page.</font></p>",8292,0,html-button-response,,
61,masc lex 3,,,,,,,0.0-1.0,,,0,,18514,"<p><font size='3'>In this experiment, you will read a series of sentences. Each sentence has been produced by a different speaker. After reading each sentence, you will be asked to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale. After providing your rating, you can proceed to the next trial by clicking 'Continue'. Some trials will have comprehension questions. To complete these, click on the button with the correct answer. <br><br>When you're ready to begin, click ‘Start’.</font></p>",26806,1,html-button-response,,
61,masc lex 3,,,"[{'time': 6193.800000190735, 'location': 0.518}, {'time': 7186.5, 'location': 0.492}]",,,neutral,0.0-2.0,,,0.492,,,"['<p style=""font-weight:bold;"">I bought a new shirt last Friday.</p><br><br>How masculine is the speaker of this sentence?<br><br>']",36822,2,html-vas-response,8,
